id,ACTION
3623,0.504961
3624,0.506387
3625,0.500014
3626,0.500987
3627,0.507909
3628,0.512978
3629,0.500001
3630,0.500202
3631,0.500410
3632,0.501192
3633,0.500185
3634,0.503298
3635,0.511035
3636,0.500218
3637,0.500073
3638,0.500250
3639,0.500070
3640,0.510357
3641,0.501324
3642,0.500298
3643,0.500000
3644,0.500437
3645,0.501108
3646,0.505954
3647,0.500003
3648,0.501397
3649,0.500145
3650,0.500003
3651,0.500000
3652,0.520332
3653,0.500179
3654,0.500487
3655,0.500000
3656,0.500354
3657,0.500009
3658,0.500113
3659,0.500073
3660,0.500060
3661,0.500057
3662,0.506322
3663,0.500090
3664,0.500045
3665,0.500257
3666,0.500317
3667,0.500002
3668,0.500867
3669,0.500002
3670,0.501946
3671,0.500531
3672,0.500004
3673,0.503796
3674,0.500000
3675,0.507757
3676,0.502845
3677,0.500061
3678,0.504645
3679,0.500002
3680,0.506089
3681,0.502923
3682,0.501231
3683,0.500030
3684,0.500043
3685,0.507523
3686,0.500129
3687,0.500227
3688,0.500472
3689,0.500001
3690,0.500762
3691,0.507604
3692,0.500134
3693,0.500478
3694,0.500841
3695,0.501668
3696,0.500320
3697,0.500163
3698,0.500173
3699,0.500062
3700,0.502698
3701,0.500001
3702,0.500603
3703,0.501815
3704,0.507779
3705,0.500467
3706,0.500000
3707,0.514106
3708,0.501486
3709,0.510410
3710,0.504232
3711,0.500156
3712,0.500001
3713,0.500073
3714,0.500289
3715,0.500603
3716,0.505088
3717,0.500006
3718,0.506970
3719,0.500364
3720,0.500251
3721,0.500075
3722,0.509611
3723,0.500039
3724,0.500000
3725,0.500000
3726,0.522220
3727,0.501067
3728,0.500004
3729,0.500001
3730,0.500001
3731,0.504916
3732,0.509421
3733,0.512299
3734,0.500002
3735,0.500299
3736,0.500476
3737,0.507341
3738,0.504690
3739,0.500001
3740,0.500010
3741,0.500001
3742,0.500032
3743,0.512633
3744,0.501163
3745,0.502997
3746,0.504110
3747,0.500311
3748,0.500000
3749,0.500001
3750,0.500001
3751,0.500000
3752,0.516609
3753,0.501646
3754,0.514375
3755,0.514551
3756,0.500311
3757,0.500001
3758,0.500071
3759,0.500004
3760,0.507188
3761,0.501509
3762,0.506017
3763,0.500265
3764,0.500963
3765,0.500003
3766,0.503894
3767,0.500169
3768,0.500000
3769,0.500469
3770,0.501356
3771,0.512685
3772,0.504405
3773,0.502164
3774,0.501187
3775,0.501889
3776,0.500000
3777,0.500047
3778,0.500001
3779,0.500088
3780,0.507650
3781,0.500411
3782,0.507182
3783,0.502517
3784,0.500093
3785,0.504021
3786,0.500041
3787,0.501239
3788,0.500001
3789,0.500002
3790,0.500243
3791,0.500001
3792,0.500002
3793,0.501600
3794,0.509319
3795,0.506260
3796,0.500002
3797,0.500224
3798,0.501726
3799,0.500133
3800,0.500000
3801,0.500002
3802,0.504692
3803,0.500000
3804,0.500052
3805,0.500067
3806,0.500182
3807,0.500006
3808,0.500125
3809,0.509184
3810,0.500305
3811,0.500009
3812,0.500021
3813,0.500006
3814,0.504820
3815,0.500715
3816,0.503368
3817,0.500232
3818,0.500040
3819,0.500092
3820,0.502645
3821,0.500000
3822,0.500000
3823,0.500193
3824,0.500418
3825,0.500236
3826,0.512423
3827,0.500061
3828,0.500001
3829,0.501026
3830,0.507231
3831,0.500002
3832,0.502626
3833,0.500628
3834,0.500001
3835,0.500425
3836,0.502040
3837,0.502105
3838,0.505287
3839,0.511681
3840,0.500815
3841,0.500001
3842,0.503997
3843,0.500188
3844,0.500001
3845,0.500061
3846,0.503000
3847,0.500000
3848,0.501682
3849,0.500249
3850,0.501499
3851,0.508835
3852,0.500001
3853,0.503018
3854,0.500001
3855,0.500023
3856,0.500039
3857,0.506469
3858,0.500063
3859,0.500020
3860,0.500001
3861,0.500001
3862,0.500084
3863,0.500496
3864,0.500003
3865,0.500289
3866,0.500741
3867,0.506387
3868,0.517275
3869,0.509380
3870,0.500681
3871,0.500606
3872,0.501471
3873,0.502611
3874,0.504368
3875,0.500063
3876,0.506557
3877,0.506740
3878,0.502826
3879,0.500609
3880,0.500000
3881,0.512295
3882,0.500554
3883,0.501395
3884,0.500428
3885,0.500001
3886,0.500374
3887,0.500000
3888,0.505722
3889,0.500024
3890,0.505778
3891,0.500007
3892,0.502778
3893,0.503990
3894,0.506973
3895,0.503369
3896,0.500474
3897,0.502944
3898,0.509401
3899,0.501106
3900,0.504176
3901,0.500001
3902,0.500010
3903,0.500000
3904,0.507887
3905,0.500021
3906,0.501058
3907,0.500120
3908,0.500001
3909,0.500476
3910,0.501478
3911,0.501993
3912,0.500162
3913,0.500275
3914,0.500062
3915,0.514341
3916,0.506490
3917,0.509448
3918,0.500000
3919,0.500062
3920,0.500137
3921,0.500000
3922,0.501120
3923,0.500001
3924,0.500806
3925,0.500837
3926,0.506762
3927,0.500920
3928,0.507167
3929,0.500119
3930,0.505096
3931,0.500987
3932,0.507053
3933,0.500243
3934,0.500000
3935,0.500391
3936,0.502314
3937,0.500545
3938,0.500936
3939,0.500000
3940,0.502144
3941,0.500001
3942,0.500671
3943,0.500001
3944,0.500002
3945,0.509634
3946,0.500245
3947,0.500274
3948,0.500396
3949,0.500129
3950,0.500001
3951,0.500023
3952,0.500001
3953,0.511021
3954,0.500054
3955,0.508515
3956,0.500001
3957,0.500013
3958,0.501781
3959,0.500002
3960,0.500003
3961,0.500159
3962,0.500001
3963,0.500012
3964,0.500043
3965,0.500000
3966,0.500003
3967,0.500135
3968,0.504696
3969,0.510994
3970,0.509431
3971,0.500004
3972,0.510475
3973,0.500092
3974,0.504222
3975,0.500001
3976,0.500559
3977,0.500001
3978,0.503710
3979,0.500006
3980,0.500060
3981,0.500001
3982,0.500995
3983,0.504043
3984,0.500197
3985,0.500009
3986,0.500050
3987,0.513314
3988,0.500785
3989,0.500003
3990,0.500025
3991,0.512221
3992,0.500000
3993,0.500243
3994,0.500001
3995,0.501929
3996,0.500001
3997,0.506086
3998,0.514098
3999,0.514377
4000,0.500009
4001,0.502050
4002,0.500000
4003,0.501275
4004,0.501136
4005,0.500004
4006,0.500001
4007,0.500419
4008,0.508194
4009,0.515714
4010,0.500491
4011,0.508548
4012,0.501974
4013,0.513343
4014,0.501852
4015,0.500073
4016,0.501587
4017,0.502433
4018,0.502762
4019,0.500003
4020,0.500000
4021,0.500000
4022,0.500032
4023,0.510402
4024,0.500608
4025,0.500050
4026,0.500875
4027,0.500000
4028,0.503254
4029,0.500312
4030,0.500004
4031,0.500485
4032,0.502921
4033,0.500002
4034,0.500982
4035,0.505342
4036,0.511974
4037,0.505276
4038,0.500001
4039,0.500001
4040,0.500012
4041,0.500063
4042,0.500195
4043,0.500001
4044,0.500044
4045,0.500541
4046,0.500001
4047,0.501849
4048,0.500309
4049,0.500861
4050,0.502456
4051,0.507836
4052,0.503466
4053,0.500010
4054,0.500945
4055,0.501672
4056,0.500000
4057,0.500000
4058,0.500000
4059,0.500001
4060,0.500037
4061,0.500345
4062,0.500171
4063,0.500112
4064,0.500645
4065,0.500001
4066,0.500000
4067,0.520402
4068,0.512124
4069,0.500114
4070,0.507998
4071,0.501538
4072,0.500155
4073,0.500001
4074,0.500370
4075,0.500136
4076,0.500241
4077,0.500002
4078,0.501421
4079,0.501999
4080,0.500244
4081,0.500001
4082,0.507348
4083,0.500067
4084,0.500000
4085,0.500064
4086,0.500000
4087,0.500049
4088,0.501024
4089,0.500000
4090,0.500000
4091,0.504503
4092,0.500007
4093,0.500006
4094,0.503725
4095,0.509763
4096,0.501365
4097,0.503051
4098,0.500000
4099,0.500795
4100,0.503724
4101,0.504301
4102,0.500000
4103,0.500000
4104,0.512407
4105,0.505264
4106,0.509586
4107,0.500125
4108,0.500821
4109,0.501872
4110,0.510151
4111,0.500001
4112,0.500757
4113,0.500190
4114,0.500004
4115,0.500003
4116,0.500001
4117,0.500464
4118,0.500486
4119,0.510103
4120,0.503734
4121,0.501007
4122,0.502504
4123,0.500710
4124,0.503344
4125,0.500263
4126,0.517575
4127,0.500928
4128,0.504630
4129,0.510210
4130,0.502073
4131,0.500003
4132,0.500000
4133,0.500000
4134,0.500131
4135,0.502567
4136,0.500082
4137,0.502831
4138,0.500753
4139,0.502224
4140,0.500007
4141,0.500055
4142,0.500124
4143,0.500006
4144,0.500668
4145,0.500614
4146,0.501277
4147,0.500003
4148,0.501192
4149,0.507793
4150,0.500881
4151,0.500059
4152,0.503370
4153,0.502075
4154,0.500182
4155,0.501543
4156,0.500007
4157,0.513348
4158,0.502036
4159,0.500004
4160,0.504653
4161,0.500000
4162,0.507194
4163,0.500005
4164,0.500005
4165,0.501943
4166,0.500001
4167,0.510158
4168,0.502134
4169,0.500669
4170,0.500061
4171,0.500002
4172,0.500185
4173,0.500966
4174,0.510441
4175,0.500002
4176,0.500000
4177,0.506686
4178,0.500088
4179,0.500002
4180,0.515915
4181,0.504691
4182,0.500900
4183,0.501032
4184,0.500617
4185,0.502044
4186,0.500743
4187,0.500485
4188,0.500001
4189,0.504117
4190,0.500738
4191,0.500923
4192,0.500315
4193,0.500021
4194,0.500497
4195,0.500000
4196,0.503514
4197,0.501466
4198,0.500133
4199,0.500373
4200,0.500388
4201,0.501383
4202,0.500778
4203,0.500000
4204,0.510168
4205,0.500565
4206,0.500002
4207,0.500179
4208,0.500014
4209,0.501903
4210,0.500030
4211,0.504876
4212,0.500490
4213,0.500305
4214,0.500000
4215,0.500353
4216,0.500161
4217,0.503864
4218,0.506469
4219,0.501334
4220,0.500325
4221,0.500059
4222,0.507581
4223,0.503876
4224,0.500549
4225,0.500017
4226,0.500227
4227,0.500319
4228,0.501129
4229,0.503870
4230,0.500431
4231,0.500249
4232,0.500003
4233,0.500001
4234,0.500072
4235,0.501303
4236,0.505545
4237,0.500078
4238,0.501396
4239,0.508148
4240,0.500012
4241,0.500087
4242,0.500001
4243,0.500010
4244,0.500002
4245,0.500188
4246,0.501215
4247,0.500004
4248,0.503823
4249,0.504905
4250,0.500043
4251,0.500413
4252,0.500737
4253,0.501859
4254,0.500845
4255,0.505400
4256,0.504532
4257,0.500261
4258,0.508615
4259,0.507646
4260,0.500001
4261,0.500001
4262,0.500003
4263,0.500312
4264,0.500090
4265,0.500000
4266,0.500370
4267,0.500001
4268,0.506959
4269,0.513322
4270,0.500038
4271,0.500042
4272,0.500273
4273,0.500000
4274,0.500059
4275,0.501000
4276,0.500000
4277,0.509038
4278,0.500001
4279,0.500179
4280,0.506370
4281,0.500883
4282,0.500047
4283,0.500001
4284,0.507765
4285,0.500001
4286,0.517644
4287,0.500001
4288,0.510668
4289,0.502409
4290,0.500005
4291,0.501641
4292,0.500001
4293,0.500018
4294,0.505339
4295,0.500000
4296,0.502526
4297,0.505572
4298,0.500245
4299,0.508391
4300,0.502653
4301,0.500041
4302,0.500000
4303,0.500000
4304,0.501108
4305,0.500471
4306,0.504610
4307,0.500009
4308,0.500039
4309,0.501509
4310,0.514921
4311,0.506018
4312,0.500001
4313,0.500004
4314,0.502524
4315,0.500322
4316,0.500000
4317,0.500883
4318,0.508973
4319,0.500001
4320,0.503064
4321,0.500006
4322,0.504906
4323,0.504789
4324,0.500070
4325,0.500000
4326,0.500180
4327,0.505831
4328,0.500580
4329,0.502137
4330,0.504586
4331,0.500262
4332,0.500171
4333,0.500169
4334,0.500057
4335,0.500002
4336,0.502859
4337,0.500000
4338,0.500002
4339,0.506349
4340,0.500000
4341,0.500209
4342,0.500034
4343,0.500110
4344,0.500156
4345,0.505996
4346,0.503645
4347,0.501718
4348,0.500000
4349,0.500002
4350,0.500000
4351,0.500353
4352,0.501566
4353,0.500001
4354,0.500035
4355,0.500089
4356,0.502473
4357,0.500001
4358,0.500000
4359,0.500017
4360,0.503620
4361,0.500361
4362,0.501132
4363,0.500130
4364,0.501379
4365,0.504329
4366,0.501021
4367,0.501465
4368,0.500002
4369,0.504654
4370,0.500000
4371,0.500001
4372,0.500007
4373,0.500055
4374,0.500208
4375,0.500091
4376,0.502588
4377,0.500029
4378,0.500007
4379,0.500289
4380,0.500194
4381,0.501434
4382,0.501296
4383,0.500008
4384,0.506985
4385,0.500362
4386,0.500696
4387,0.507152
4388,0.504649
4389,0.500332
4390,0.500142
4391,0.500003
4392,0.500182
4393,0.502578
4394,0.500319
4395,0.500002
4396,0.500619
4397,0.500122
4398,0.504831
4399,0.500805
4400,0.500000
4401,0.502094
4402,0.500081
4403,0.500001
4404,0.502940
4405,0.500796
4406,0.500004
4407,0.502253
4408,0.500083
4409,0.508492
4410,0.500002
4411,0.500003
4412,0.504765
4413,0.500208
4414,0.505688
4415,0.500490
4416,0.500240
4417,0.500001
4418,0.501155
4419,0.507566
4420,0.500000
4421,0.505204
4422,0.500965
4423,0.503677
4424,0.500003
4425,0.500043
4426,0.500325
4427,0.500356
4428,0.500498
4429,0.500001
4430,0.500000
4431,0.500182
4432,0.500725
4433,0.503093
4434,0.500365
4435,0.500416
4436,0.501037
4437,0.501840
4438,0.500034
4439,0.500299
4440,0.500003
4441,0.500000
4442,0.500073
4443,0.500437
4444,0.500000
4445,0.500808
4446,0.500006
4447,0.507895
4448,0.502698
4449,0.500001
4450,0.500000
4451,0.500022
4452,0.501801
4453,0.501630
4454,0.500570
4455,0.500002
4456,0.504881
4457,0.500001
4458,0.500000
4459,0.500005
4460,0.500057
4461,0.500051
4462,0.500015
4463,0.500013
4464,0.507717
4465,0.500066
4466,0.500000
4467,0.503061
4468,0.500021
4469,0.500014
4470,0.500033
4471,0.500001
4472,0.501181
4473,0.515622
4474,0.505884
4475,0.500066
4476,0.503161
4477,0.502641
4478,0.501957
4479,0.502570
4480,0.505111
4481,0.500001
4482,0.500001
4483,0.504724
4484,0.500004
4485,0.504646
4486,0.500430
4487,0.500002
4488,0.500000
4489,0.506387
4490,0.501273
4491,0.501900
4492,0.500577
4493,0.500096
4494,0.500010
4495,0.500112
4496,0.505532
4497,0.500554
4498,0.500022
4499,0.500174
